NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ms),Avg (ms),Med (ms),Min (ms),Max (ms),StdDev (ms),Kernel Name
dgcnn_default,PushPop,4099282,4099282,462,462,1.0718,0.0023,0.0023,0.0022,0.0025,0.0000,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
dgcnn_default,PushPop,4099282,4099282,462,462,1.0341,0.0022,0.0025,0.0015,0.0028,0.0004,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<float, unsigned int, (int)2, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
dgcnn_default,PushPop,4099282,4099282,307,614,0.9149,0.0015,0.0015,0.0014,0.0017,0.0001,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4, bool>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T6, T3>, T3, T2, at::PhiloxCudaState)"
dgcnn_default,PushPop,4099282,4099282,461,461,0.7946,0.0017,0.0017,0.0016,0.0019,0.0000,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
dgcnn_default,PushPop,4099282,4099282,307,614,0.7667,0.0012,0.0013,0.0012,0.0015,0.0001,"void at::native::<unnamed>::unrolled_elementwise_kernel_for_multi_outputs<(int)3, at::native::<unnamed>::batch_norm_update_stats_and_invert(const at::Tensor &, const at::Tensor &, const at::Tensor &, const at::Tensor &, double, double, long)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float, float, float) (instance 1)], at::detail::Array<char *, (int)7>, TrivialOffsetCalculator<(int)4, unsigned int>, TrivialOffsetCalculator<(int)3, unsigned int>>(int, T2, T3, T4, T5)"
dgcnn_default,PushPop,4099282,4099282,462,462,0.6791,0.0015,0.0015,0.0013,0.0017,0.0000,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
dgcnn_default,PushPop,4099282,4099282,462,462,0.5178,0.0011,0.0011,0.0011,0.0013,0.0000,"void cask_cudnn_infer::computeOffsetsKernel<(bool)0, (bool)0>(cask_cudnn_infer::ComputeOffsetsParams)"
dgcnn_default,PushPop,4099282,4099282,154,154,0.4630,0.0030,0.0030,0.0029,0.0033,0.0001,"void gemmSN_TN_kernel<float, (int)128, (int)16, (int)2, (int)4, (int)8, (int)9, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
dgcnn_default,PushPop,4099282,4099282,155,310,0.3488,0.0011,0.0011,0.0011,0.0013,0.0000,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::batch_norm_calc_invstd(const at::Tensor &, const at::Tensor &, double)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
dgcnn_default,PushPop,4099282,4099282,1,2,0.0056,0.0028,0.0028,0.0022,0.0034,0.0008,"void gemmSN_TN_kernel<float, (int)128, (int)16, (int)2, (int)4, (int)4, (int)4, (bool)1, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
ggf,PushPop,4099282,4099282,1848,5082,2954.8642,0.5814,0.0977,0.0018,8.0835,1.0211,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
ggf,PushPop,4099282,4099282,1848,1848,1245.2380,0.6738,0.7387,0.0083,3.2484,0.4909,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
ggf,PushPop,4099282,4099282,1848,1848,1087.4412,0.5884,0.5481,0.0015,3.5209,0.5331,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
ggf,PushPop,4099282,4099282,1848,7392,1060.3765,0.1434,0.1641,0.0096,2.6801,0.1070,"void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)2>(at::cuda::detail::TensorInfo<T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, unsigned int *, T3 *, short *, T1 *)"
ggf,PushPop,4099282,4099282,1848,3696,985.6137,0.2667,0.2874,0.0096,2.6984,0.1274,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
ggf,PushPop,4099282,4099282,1848,1848,441.1062,0.2387,0.2861,0.0101,0.2978,0.0703,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
ggf,PushPop,4099282,4099282,1848,1848,396.6125,0.2146,0.1737,0.0190,2.6849,0.2067,"void at::native::mbtopk::gatherTopK<float, unsigned int, (int)2>(at::cuda::detail::TensorInfo<T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)"
ggf,PushPop,4099282,4099282,1848,7392,306.2967,0.0414,0.0421,0.0051,2.4766,0.0676,"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int>(T1 *, short *, unsigned int, int, bool, unsigned int *, unsigned int)"
ggf,PushPop,4099282,4099282,1848,1848,278.1447,0.1505,0.1718,0.0036,0.3826,0.1228,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)"
ggf,PushPop,4099282,4099282,1386,1386,200.2410,0.1445,0.1526,0.0150,0.5268,0.0567,ampere_sgemm_128x128_nt
ggf,PushPop,4099282,4099282,1848,1848,146.6203,0.0793,0.0266,0.0052,2.5269,0.1920,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
ggf,PushPop,4099282,4099282,462,462,46.6527,0.1010,0.1265,0.0092,0.1413,0.0377,ampere_sgemm_128x128_tn
ggf,PushPop,4099282,4099282,1848,1848,30.8471,0.0167,0.0182,0.0012,0.6255,0.0180,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
ggf,PushPop,4099282,4099282,1386,1386,15.8008,0.0114,0.0057,0.0036,2.4411,0.1122,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
ggf,PushPop,4099282,4099282,1848,3696,11.4336,0.0031,0.0026,0.0023,0.2559,0.0110,"void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int>::Policy520, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::Equality, at_cuda_detail::cub::Sum, at_cuda_detail::cub::NullType, int, unsigned int, unsigned int>(T2, T11 *, T3, T4, T5, int, T6, T7, T8, T9)"
ggf,PushPop,4099282,4099282,1848,1848,6.4296,0.0035,0.0039,0.0016,0.0107,0.0008,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<long>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
ggf,PushPop,4099282,4099282,1848,1848,3.9372,0.0021,0.0024,0.0012,0.0055,0.0005,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)"
ggf,PushPop,4099282,4099282,1848,3696,3.1315,0.0008,0.0008,0.0008,0.0011,0.0000,"void at_cuda_detail::cub::DeviceScanByKeyInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>>(T1, T2, std::iterator_traits<T2>::value_type *, unsigned int, int)"
ggf,PushPop,4099282,4099282,1848,1848,2.0778,0.0011,0.0012,0.0009,0.0016,0.0001,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
ggf,PushPop,4099282,4099282,1848,1848,1.9446,0.0011,0.0011,0.0008,0.0012,0.0000,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)"
ggf,PushPop,4099282,4099282,1848,1848,1.8696,0.0010,0.0011,0.0008,0.0013,0.0001,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
ggf,PushPop,4099282,4099282,1848,1848,1.7788,0.0010,0.0010,0.0009,0.0012,0.0000,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
ggf,PushPop,4099282,4099282,462,462,1.0718,0.0023,0.0023,0.0022,0.0025,0.0000,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
knn,PushPop,4099282,4099282,1848,7392,1060.3765,0.1434,0.1641,0.0096,2.6801,0.1070,"void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)2>(at::cuda::detail::TensorInfo<T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, unsigned int *, T3 *, short *, T1 *)"
knn,PushPop,4099282,4099282,1848,3696,985.6137,0.2667,0.2874,0.0096,2.6984,0.1274,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
knn,PushPop,4099282,4099282,1848,1848,441.1062,0.2387,0.2861,0.0101,0.2978,0.0703,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
knn,PushPop,4099282,4099282,1848,1848,396.6125,0.2146,0.1737,0.0190,2.6849,0.2067,"void at::native::mbtopk::gatherTopK<float, unsigned int, (int)2>(at::cuda::detail::TensorInfo<T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)"
knn,PushPop,4099282,4099282,1848,7392,306.2967,0.0414,0.0421,0.0051,2.4766,0.0676,"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int>(T1 *, short *, unsigned int, int, bool, unsigned int *, unsigned int)"
knn,PushPop,4099282,4099282,1386,1386,200.2410,0.1445,0.1526,0.0150,0.5268,0.0567,ampere_sgemm_128x128_nt
knn,PushPop,4099282,4099282,1848,1848,146.6203,0.0793,0.0266,0.0052,2.5269,0.1920,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
knn,PushPop,4099282,4099282,462,462,46.6527,0.1010,0.1265,0.0092,0.1413,0.0377,ampere_sgemm_128x128_tn
knn,PushPop,4099282,4099282,1848,1848,30.8471,0.0167,0.0182,0.0012,0.6255,0.0180,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
knn,PushPop,4099282,4099282,1386,1386,15.8008,0.0114,0.0057,0.0036,2.4411,0.1122,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
knn,PushPop,4099282,4099282,1848,3696,11.4336,0.0031,0.0026,0.0023,0.2559,0.0110,"void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int>::Policy520, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::Equality, at_cuda_detail::cub::Sum, at_cuda_detail::cub::NullType, int, unsigned int, unsigned int>(T2, T11 *, T3, T4, T5, int, T6, T7, T8, T9)"
knn,PushPop,4099282,4099282,1848,1848,3.9372,0.0021,0.0024,0.0012,0.0055,0.0005,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)"
knn,PushPop,4099282,4099282,1848,3696,3.1315,0.0008,0.0008,0.0008,0.0011,0.0000,"void at_cuda_detail::cub::DeviceScanByKeyInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>>(T1, T2, std::iterator_traits<T2>::value_type *, unsigned int, int)"
knn,PushPop,4099282,4099282,1848,1848,2.0778,0.0011,0.0012,0.0009,0.0016,0.0001,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
knn,PushPop,4099282,4099282,1848,1848,1.9446,0.0011,0.0011,0.0008,0.0012,0.0000,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)"
knn,PushPop,4099282,4099282,462,462,1.0718,0.0023,0.0023,0.0022,0.0025,0.0000,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
