NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ms),Avg (ms),Med (ms),Min (ms),Max (ms),StdDev (ms),Kernel Name
dgcnn_DA,PushPop,94211,94211,461,461,0.8103,0.0018,0.0018,0.0016,0.0019,0.0000,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
dgcnn_DA,PushPop,94211,94211,307,614,0.7688,0.0013,0.0013,0.0012,0.0016,0.0001,"void at::native::<unnamed>::unrolled_elementwise_kernel_for_multi_outputs<(int)3, at::native::<unnamed>::batch_norm_update_stats_and_invert(const at::Tensor &, const at::Tensor &, const at::Tensor &, const at::Tensor &, double, double, long)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float, float, float) (instance 1)], at::detail::Array<char *, (int)7>, TrivialOffsetCalculator<(int)4, unsigned int>, TrivialOffsetCalculator<(int)3, unsigned int>>(int, T2, T3, T4, T5)"
dgcnn_DA,PushPop,94211,94211,155,155,0.6845,0.0044,0.0044,0.0037,0.0076,0.0003,"void cudnn::bn_fw_inf_1C11_kernel_NHWC<float, float, (bool)1, (bool)1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2, int, int)"
dgcnn_DA,PushPop,94211,94211,462,462,0.6778,0.0015,0.0015,0.0012,0.0021,0.0001,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
dgcnn_DA,PushPop,94211,94211,154,154,0.4699,0.0031,0.0030,0.0030,0.0035,0.0001,"void gemmSN_TN_kernel<float, (int)128, (int)16, (int)2, (int)4, (int)8, (int)9, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
dgcnn_DA,PushPop,94211,94211,155,310,0.3467,0.0011,0.0011,0.0011,0.0013,0.0000,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::batch_norm_calc_invstd(const at::Tensor &, const at::Tensor &, double)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
dgcnn_DA,PushPop,94211,94211,1,2,0.0064,0.0032,0.0032,0.0022,0.0042,0.0014,"void gemmSN_TN_kernel<float, (int)128, (int)16, (int)2, (int)4, (int)4, (int)4, (bool)1, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
ggf,PushPop,94211,94211,1848,1848,679.3889,0.3676,0.1861,0.0161,5.8368,0.8412,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)"
ggf,PushPop,94211,94211,1848,3234,587.0668,0.1815,0.0422,0.0024,4.8600,0.7601,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
ggf,PushPop,94211,94211,1848,1848,466.0331,0.2522,0.2520,0.0139,5.2009,0.1958,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
ggf,PushPop,94211,94211,1848,1848,239.9490,0.1298,0.0102,0.0025,4.8022,0.7130,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<float, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
ggf,PushPop,94211,94211,1848,1848,188.5671,0.1020,0.0184,0.0015,4.7655,0.5874,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
ggf,PushPop,94211,94211,1848,1848,7.8958,0.0043,0.0040,0.0015,0.0124,0.0016,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<long>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
ggf,PushPop,94211,94211,1848,1848,1.9342,0.0010,0.0010,0.0010,0.0020,0.0002,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
ggf,PushPop,94211,94211,1848,1848,1.7708,0.0010,0.0009,0.0008,0.0018,0.0002,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
knn,PushPop,94211,94211,1848,7392,2402.5769,0.3250,0.1643,0.0096,5.7584,0.8571,"void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)2>(at::cuda::detail::TensorInfo<T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, unsigned int *, T3 *, short *, T1 *)"
knn,PushPop,94211,94211,1848,3696,2301.5545,0.6227,0.2880,0.0097,7.1877,1.2744,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
knn,PushPop,94211,94211,1848,1848,1032.0395,0.5585,0.1743,0.0190,5.1205,1.2716,"void at::native::mbtopk::gatherTopK<float, unsigned int, (int)2>(at::cuda::detail::TensorInfo<T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)"
knn,PushPop,94211,94211,1848,1848,1010.6808,0.5469,0.0267,0.0052,5.4311,1.2894,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
knn,PushPop,94211,94211,1848,7392,737.7464,0.0998,0.0428,0.0051,4.8457,0.5187,"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int>(T1 *, short *, unsigned int, int, bool, unsigned int *, unsigned int)"
knn,PushPop,94211,94211,1848,1848,435.2434,0.2355,0.2817,0.0090,0.2950,0.0696,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
knn,PushPop,94211,94211,1386,1386,327.5021,0.2363,0.1971,0.0243,4.9981,0.5416,ampere_sgemm_128x128_nt
knn,PushPop,94211,94211,462,462,50.5577,0.1094,0.1333,0.0159,0.1416,0.0348,ampere_sgemm_128x128_tn
knn,PushPop,94211,94211,1848,1848,45.1700,0.0244,0.0227,0.0010,0.0418,0.0146,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
knn,PushPop,94211,94211,1848,3696,16.8008,0.0045,0.0026,0.0024,4.6758,0.0867,"void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int>::Policy520, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::Equality, at_cuda_detail::cub::Sum, at_cuda_detail::cub::NullType, int, unsigned int, unsigned int>(T2, T11 *, T3, T4, T5, int, T6, T7, T8, T9)"
knn,PushPop,94211,94211,1848,1848,13.5392,0.0073,0.0024,0.0012,4.5678,0.1349,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)"
knn,PushPop,94211,94211,1386,1386,9.4728,0.0068,0.0072,0.0038,0.0083,0.0007,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
knn,PushPop,94211,94211,1848,3696,3.1663,0.0009,0.0009,0.0008,0.0014,0.0000,"void at_cuda_detail::cub::DeviceScanByKeyInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>>(T1, T2, std::iterator_traits<T2>::value_type *, unsigned int, int)"
knn,PushPop,94211,94211,1848,1848,2.1138,0.0011,0.0012,0.0009,0.0016,0.0001,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
knn,PushPop,94211,94211,1848,1848,1.9883,0.0011,0.0011,0.0008,0.0013,0.0000,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)"
knn,PushPop,94211,94211,462,462,1.0673,0.0023,0.0023,0.0022,0.0026,0.0001,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
